ID	Sentence	Labels
5638	I like hamsters , and more specifically bobtails .	0
835	I like wine , except sprite .	0
4292	He trusts his hearing more than rumors .	1
1351	I like salmon , an interesting type of veal .	0
2893	I do not like wood , I prefer nylon .	1
4203	I like shoes more than earrings .	1
4119	I like movies more than textbooks .	1
270	I like carrots , and more specifically lard .	0
4640	I like films , except handbooks .	0
4240	I like jellyfish more than dogs .	1
1425	I like essays , an interesting type of comedy .	0
2982	I do not like coca-cola , I prefer Chardonnay .	1
5032	I like tables , but not wallpaper .	1
1203	I like wine , an interesting type of beer .	0
5472	He likes wisdom , but not sadness .	1
4089	I like turkey more than oysters .	1
2809	I do not like jewelry , I prefer trousers .	1
5464	He likes emotions , but not love .	1
5345	I like cats , but not bears .	1
478	He trusts reports , and more specifically his hearing .	0
3361	He does not like fear , he prefers emotions .	0
2407	I like hamsters , and jellyfish too .	1
4852	I like enduros , but not motorcycles .	0
2469	He likes joy , and logic too .	1
2758	I do not like Suzukis , I prefer ships .	1
1246	I like jewelry , an interesting type of rock .	0
5800	I like skirts , and more specifically clothes .	0
1769	I like pigs , except blackbirds .	0
1730	I met waiters , an interesting type of biologist .	0
5708	I like parrots , except bulldogs .	0
5641	I like bobtails , and more specifically rabbits .	0
491	I like trees , except animals .	0
1815	I like rabbits , and beagles too .	1
2258	I like beef , and oysters too .	1
4931	I like birches , but not animals .	1
774	I like paintings , except chairs .	0
898	I like cats , an interesting type of bulldog .	0
2044	I like wallpaper , and chairs too .	1
5306	I like jewelry , but not glasses .	1
5271	I like textbooks , but not westerns .	1
3946	I like music more than food .	1
5126	I like jazz , but not food .	1
2214	I like pork , and lard too .	0
19	I like animals , and more specifically pines .	0
761	I use PVC , except cotton .	0
3432	I do not like paintings , I prefer handbooks .	1
2952	I do not like wardrobes , I prefer wallpaper .	1
3932	I like documentaries , except boardgames .	0
5096	I like water , but not Zinfandel .	1
2416	He trusts his sight , and reports too .	1
240	I like pork , and more specifically carrots .	0
4427	I like workers more than restaurants .	1
5401	He trusts his sight , but not reconstructions .	1
1896	I like motorcycles , and Kawasakis too .	0
3217	I do not like handbags , I prefer necklaces .	1
734	I use polyester , except leather .	0
2075	I like beds , and wallpaper too .	1
627	I met waiters , and more specifically workers .	0
4208	I like rings more than scarfs .	1
4326	He trusts his taste more than guesses .	1
2558	I like workers , and factories too .	1
5172	I like pork , but not prosciutto .	1
3714	I like skirts more than earrings .	1
5715	I like bicycles , and more specifically Harley-Davidson .	0
2377	I like cats , and whales too .	1
4994	I like trains , except Harley-Davidson .	0
5391	I like Kawasakis , except airplanes .	0
4106	I like rings , except scarfs .	0
3004	I do not like wine , I prefer Zinfandel .	0
1170	I like wardrobes , an interesting type of cutlery .	0
910	I like dogs , an interesting type of beagle .	0
3096	I do not like broccoli , I prefer lard .	1
4322	He trusts his taste more than reports .	1
3637	I like trains more than Harley-Davidson .	1
3239	I do not like rings , I prefer jewelry .	0
4808	I like cats , but not blackbirds .	1
3001	I do not like Zinfandel , I prefer coca-cola .	1
3570	I like hamsters more than bulldogs .	1
114	I like beds , and more specifically wallpaper .	0
3360	He does not like wisdom , he prefers fear .	1
5258	I like textbooks , but not thrillers .	1
3621	I like birds more than sparrows .	0
2281	I like videogames , and thrillers too .	1
2709	I do not like parrots , I prefer pigs .	1
2690	I do not like rabbits , I prefer bulldogs .	1
4639	I like handbooks , except films .	0
305	I like caviar , and more specifically chicken .	0
5677	I like ducks , and more specifically cats .	0
5527	I like factories , but not clerks .	1
2442	He trusts his touch , and reports too .	1
1421	I like boardgames , an interesting type of western .	0
3766	I like trees more than pines .	0
2883	I do not like polyester , I prefer cotton .	1
2456	He trusts his taste , and reconstructions too .	1
5701	I like sparrows , and more specifically hamsters .	0
2615	I met geneticists , and scientists too .	0
3685	I like clothes more than earrings .	1
4013	I like pork more than apples .	1
2132	I like food , and rock too .	1
5091	I like Zinfandel , but not coca-cola .	1
2425	He trusts his senses , and guesses too .	1
3046	I do not like blues , I prefer sports .	1
1943	I like skirts , and glasses too .	1
2806	I do not like trousers , I prefer clothes .	0
3848	I like tables more than parquet .	1
5106	I like rock , but not sports .	1
27	I use wood , and more specifically polyester .	0
397	I like handbags , and more specifically rings .	0
2404	I like pets , and hamsters too .	0
4733	I met physicists , except janitors .	0
2196	I like apples , and prosciutto too .	1
1556	He trusts guesses , an interesting type of sight .	0
5767	I like earrings , and more specifically shirts .	0
3073	I do not like prosciutto , I prefer pork .	0
1773	I like cats , and huskies too .	1
1324	I like bacon , an interesting type of fish .	0
1126	I use vinyl , an interesting type of plastic .	1
2134	I like rock , and jewelry too .	1
2388	I like jellyfish , and dogs too .	1
2654	I like carrots , except lard .	0
4407	I like cartoons more than novels .	1
3571	I like bulldogs more than parrots .	1
5601	I met astronomers , but not caretakers .	1
1647	I like books , an interesting type of painting .	0
1785	I like dogs , and rabbits too .	1
952	I like sparrows , an interesting type of cat .	0
3384	He does not like stupidity , he prefers sadness .	1
4901	I like earrings , but not socks .	1
995	I like enduros , an interesting type of train .	0
2942	I do not like tables , I prefer wallpaper .	1
5101	I like Suzukis , except ships .	0
5553	I like workers , but not caretakers .	1
1953	I like animals , and oaks too .	1
3908	I like Chianti more than beer .	1
2930	I do not like chairs , I prefer wallpaper .	1
901	I like bulldogs , an interesting type of hamster .	0
2108	I like water , and Chianti too .	1
3050	I do not like blues , I prefer boardgames .	1
1790	I like bobtails , and hamsters too .	1
1907	I like clothes , and pets too .	1
5416	He trusts guesses , but not his hearing .	1
4307	He trusts his touch more than his senses .	0
3774	I use polyester more than wood .	1
2185	I like ham , and carrots too .	1
1167	I like wallpaper , an interesting type of table .	0
393	I like earrings , and more specifically shoes .	0
3114	I do not like seafood , I prefer beef .	1
3683	I like shirts more than earrings .	1
4758	I like hamsters , but not bobtails .	1
2473	He likes calculations , and joy too .	1
2587	I like offices , and caretakers too .	1
5751	I like Kawasakis , and more specifically airplanes .	0
5651	I like bulldogs , and more specifically rabbits .	0
5478	He likes logic , but not sadness .	1
1767	I met janitors , an interesting type of physicist .	0
2616	I met scientists , and geneticists too .	0
565	I like textbooks , and more specifically cartoons .	0
4442	I like waiters more than offices .	1
4816	I like dogs , but not blackbirds .	1
4507	I like janitors more than physicists .	1
2593	I like professors , and restaurants too .	1
762	I use cotton , except PVC .	0
4642	I like cartoons , except handbooks .	0
1379	I like seafood , an interesting type of oyster .	0
1218	I like Chianti , an interesting type of water .	0
4753	I like bobtails , but not cats .	1
5495	I like books , but not paintings .	1
1784	I like rabbits , and huskies too .	1
1552	He trusts his sight , an interesting type of reconstruction .	0
4129	I like movies more than westerns .	0
36	I use plastic , and more specifically glass .	0
3378	He does not like calculations , he prefers love .	1
1794	I like bobtails , and rabbits too .	1
2024	I use leather , and vinyl too .	1
2769	I do not like ships , I prefer enduros .	1
3032	I do not like jazz , I prefer food .	1
2081	I like Merlot , and wine too .	0
2856	I do not like birches , I prefer shrubs .	1
3569	I like bulldogs more than hamsters .	1
1549	He trusts his sight , an interesting type of report .	0
5407	He trusts his hearing , but not rumors .	1
2443	He trusts reports , and his touch too .	1
2278	I like boardgames , and thrillers too .	1
931	I like ducks , an interesting type of cat .	0
5440	He likes emotions , but not joy .	1
2246	I like turkey , and crabs too .	1
4216	I like cats more than pets .	0
3088	I do not like apples , I prefer bacon .	1
24	I like shrubs , and more specifically pines .	0
1285	I like food , an interesting type of blues .	0
829	I like Merlot , except water .	0
42	I use nylon , and more specifically wood .	0
1925	I like trousers , and earrings too .	1
4135	I like videogames more than westerns .	1
4428	I like clerks more than schools .	1
3199	I like seafood , except turkey .	0
5521	I like films , but not handbooks .	1
2372	I like prosciutto , except carrots .	0
5580	I met scientists , but not caretakers .	1
1701	I like schools , an interesting type of waiter .	0
2221	I like pork , except apples .	0
4068	I like seafood more than turkey .	1
2363	I like rings , and shoes too .	1
2929	I do not like furniture , I prefer paintings .	1
4674	I like caretakers , except restaurants .	0
1251	I like jazz , an interesting type of sport .	0
757	I use PVC , except wood .	0
3658	I like enduros more than trains .	1
2492	I like apples , except bacon .	0
4920	I like oaks , but not bushes .	1
2509	I like textbooks , and books too .	0
3944	I like rock more than food .	1
1268	I like music , an interesting type of techno .	0
1566	He trusts his hearing , an interesting type of guess .	0
1055	I like pigs , except ducks .	0
5594	I like bulldogs , except cats .	0
474	He trusts rumors , and more specifically his hearing .	0
249	I like prosciutto , and more specifically carrots .	0
2572	I like waiters , and restaurants too .	1
1373	I like beef , an interesting type of crabs .	0
4273	I like bears , except rabbits .	0
648	I met factories , and more specifically professors .	0
3954	I like jazz more than boardgames .	1
1450	I like bracelets , an interesting type of handbag .	0
170	I like socks , except earrings .	0
3498	I like chicken , except oysters .	0
5697	I like sparrows , and more specifically cats .	0
2535	I like music , and novels too .	1
1528	I like rabbits , an interesting type of jellyfish .	0
3891	I like water more than Chardonnay .	1
2329	I like jewelry , and glasses too .	1
3061	I do not like pork , I prefer fish .	1
4656	I like clerks , except offices .	0
4663	I like waiters , except restaurants .	0
4170	I like jewelry more than bracelets .	0
494	He trusts his touch , and more specifically guesses .	0
2165	I like blues , and jewelry too .	1
437	I like rabbits , and more specifically jellyfish .	0
1808	I like beagles , and dogs too .	0
1739	I met clerks , an interesting type of geneticist .	0
2446	He trusts reconstructions , and his touch too .	1
5386	I like hamsters , but not whales .	1
9	I like bushes , and more specifically firs .	0
2049	I like tables , and cutlery too .	1
1286	I like blues , an interesting type of necklace .	0
4420	I like clerks more than factories .	1
1561	He trusts his senses , an interesting type of hearing .	0
4688	I like professors , except offices .	0
1893	I like Kawasakis , and ships too .	1
5189	I like lard , but not fish .	1
1428	I like comedies , an interesting type of textbook .	0
5056	I like parquet , but not beds .	1
1636	I like textbooks , an interesting type of book .	1
5381	I like hamsters , but not bears .	1
4419	I like paintings more than handbooks .	1
2818	I do not like socks , I prefer jewelry .	1
302	I like turkey , and more specifically oysters .	0
1350	I like seafood , an interesting type of chicken .	0
2008	I use plastic , and nylon too .	0
3939	I like music more than rock .	0
2333	I like necklaces , and handbags too .	1
1043	I like socks , an interesting type of earring .	0
3802	I use vinyl more than cotton .	1
463	He trusts his senses , and more specifically reports .	0
3828	I like furniture more than cutlery .	1
1474	I like necklaces , an interesting type of shoe .	0
3857	I like paintings more than wardrobes .	1
3994	I like necklaces , except handbags .	0
4447	I like workers more than caretakers .	0
4287	He trusts reconstructions more than his sight .	1
537	He likes love , and more specifically wisdom .	0
1923	I like trousers , and glasses too .	1
3166	I do not like westerns , I prefer essays .	1
3907	I like sprite more than Chianti .	1
3015	I do not like music , I prefer rock .	0
3231	I do not like scarfs , I prefer earrings .	1
4417	I like cartoons more than handbooks .	1
98	I like wardrobes , and more specifically cutlery .	0
1958	I like oaks , and shrubs too .	1
3171	I do not like textbooks , I prefer westerns .	1
3379	He does not like sadness , he prefers wisdom .	1
2355	I like rings , and handbags too .	1
62	I use vinyl , and more specifically leather .	0
4194	I like earrings more than handbags .	1
5542	I like waiters , but not workers .	0
5302	I like scarfs , but not bracelets .	1
5516	I like handbooks , but not music .	1
3089	I do not like bacon , I prefer carrots .	1
447	I like hamsters , and more specifically jellyfish .	0
2681	I do not like bulldogs , I prefer cats .	1
3694	I like trousers more than earrings .	1
2668	I do not like huskies , I prefer rabbits .	1
726	I use plastic , except polyester .	1
1460	I like jewelry , an interesting type of glasses .	0
271	I like salmon , and more specifically chicken .	0
3216	I do not like necklaces , I prefer handbags .	1
3924	I like comedies , except videogames .	0
2227	I like salmon , and seafood too .	0
1396	I like caviar , an interesting type of beef .	0
4432	I like offices more than clerks .	1
5730	I like trains , and more specifically Suzukis .	0
7	I like shoes , except trousers .	0
1258	I like jazz , an interesting type of food .	0
3493	I do not like clerks , I prefer geneticists .	1
2354	I like shoes , and earrings too .	1
2723	I do not like dogs , I prefer ducks .	1
645	I met caretakers , and more specifically offices .	0
5801	I like clothes , and more specifically skirts .	1
3916	I like Zinfandel more than water .	1
4098	I like veal more than caviar .	1
2444	I like pork , except bacon .	1
2339	I like necklaces , and glasses too .	1
4555	He likes joy , except wisdom .	0
1949	I like oaks , and trees too .	0
4282	He trusts his senses more than rumors .	1
4942	I like trees , but not firs .	1
4986	I use leather , but not nylon .	1
1482	I like blues , except jewelry .	0
5737	I like enduros , and more specifically bicycles .	0
3850	I like westerns , except videogames .	0
1403	I like movies , an interesting type of thriller .	0
3066	I do not like apples , I prefer ham .	1
3727	I like oaks more than shrubs .	1
1420	I like westerns , an interesting type of boardgame .	0
2804	I do not like trousers , I prefer pets .	1
1621	He likes logic , an interesting type of love .	0
4480	I like geneticists more than scientists .	0
4221	I like pets more than bears .	1
3167	I do not like essays , I prefer westerns .	1
1955	I like oaks , and bushes too .	1
4907	I like jewelry , but not skirts .	1
202	I like jazz , and more specifically jewelry .	0
5131	I like techno , but not sports .	1
2967	I do not like coca-cola , I prefer Merlot .	1
1294	I like jazz , except music .	0
3007	I do not like Zinfandel , I prefer sprite .	1
2563	I like schools , and clerks too .	1
2901	I do not like leather , I prefer nylon .	1
3368	He does not like calculations , he prefers fear .	1
1795	I like rabbits , and bobtails too .	1
5410	He trusts his senses , but not his hearing .	1
5025	I like furniture , but not parquet .	1
4803	I like ducks , but not pigs .	1
4581	He likes wisdom , except love .	0
2431	He trusts reports , and his hearing too .	1
1827	I like parrots , and dogs too .	1
355	I like textbooks , and more specifically documentaries .	0
3413	I do not like novels , I prefer music .	1
5226	I like crabs , but not beef .	1
5454	He likes emotions , but not fear .	1
3673	I like pets more than shirts .	1
3274	I do not like pets , I prefer rabbits .	0
534	He likes logic , and more specifically fear .	0
5745	I like Kawasakis , and more specifically motorcycles .	0
2366	I like giraffes , and cats too .	1
2215	I like lard , and broccoli too .	1
763	I use PVC , except glass .	0
814	I like beds , except furniture .	0
2677	I do not like bobtails , I prefer parrots .	1
2274	I like thrillers , and textbooks too .	1
820	I like wallpaper , except beds .	0
3109	I do not like salmon , I prefer turkey .	1
1021	I like shirts , an interesting type of earring .	0
1083	I like trees , an interesting type of fir .	0
352	I like documentaries , and more specifically movies .	0
2725	I do not like cats , I prefer blackbirds .	1
3363	He does not like fear , he prefers stupidity .	1
4142	I like movies more than comedies .	0
4126	I like westerns more than essays .	1
2735	I do not like cats , I prefer sparrows .	1
3102	I do not like chicken , I prefer salmon .	1
2641	I met physicists , and janitors too .	1
589	I like grass , except birches .	0
4899	I like glasses , but not socks .	1
5102	I like ships , except Suzukis .	0
5554	I like caretakers , but not restaurants .	1
729	I use cotton , except polyester .	0
883	I like huskies , an interesting type of rabbit .	0
5736	I like motorcycles , and more specifically enduros .	1
4141	I like comedies more than movies .	0
609	I met clerks , and more specifically factories .	0
4206	I like rings more than jewelry .	0
4786	I like parrots , but not birds .	0
1920	I like clothes , and trousers too .	0
976	I like Harley-Davidson , an interesting type of airplane .	0
2307	I like documentaries , and essays too .	1
2107	I like Chianti , and water too .	1
3233	I do not like earrings , I prefer glasses .	1
1813	I like parrots , and beagles too .	1
4989	I use wood , but not vinyl .	1
977	I like planes , an interesting type of Harley-Davidson .	0
659	I met biologists , and more specifically scientists .	0
2241	I like crabs , and seafood too .	0
5453	He likes fear , but not emotions .	0
3892	I like Chardonnay more than sprite .	1
5648	I like hamsters , and more specifically bulldogs .	0
695	I met physicists , and more specifically waiters .	0
3752	I like trees more than firs .	0
4171	I like jewelry more than handbags .	1
4159	I like pets , except bears .	0
3693	I like glasses more than trousers .	1
524	I like parrots , except huskies .	0
3411	I do not like essays , I prefer paintings .	1
3103	I do not like salmon , I prefer seafood .	0
4443	I like offices more than waiters .	1
4471	I like scientists more than waiters .	1
5393	He trusts his sight , but not rumors .	1
2858	I do not like firs , I prefer grass .	1
3796	I use nylon more than leather .	1
1356	I like seafood , an interesting type of turkey .	0
3600	I like ducks more than birds .	0
232	I like ham , and more specifically broccoli .	0
1863	I like motorcycles , and ships too .	1
3854	I like wardrobes more than furniture .	0
1011	I like pets , an interesting type of shirt .	0
4110	I like rings , except shoes .	0
1639	I like textbooks , an interesting type of film .	0
5748	I like bicycles , and more specifically Kawasakis .	0
5198	I like carrots , but not lard .	1
2517	I like cartoons , and textbooks too .	1
1004	I like bicycles , an interesting type of Kawasaki .	0
3791	I use plastic more than nylon .	0
1502	I like pets , an interesting type of giraffe .	0
798	I like hamsters , except parrots .	0
5082	I like coca-cola , but not Chianti .	1
5305	I like glasses , but not bracelets .	1
5758	I like clothes , and more specifically pets .	0
3542	I like huskies more than hamsters .	1
2917	I do not like cotton , I prefer PVC .	1
3794	I use nylon more than glass .	1
3814	I use cotton more than PVC .	1
3081	I do not like bacon , I prefer fish .	1
132	I like beer , and more specifically Merlot .	0
597	I like music , and more specifically handbooks .	0
1092	I like pines , an interesting type of tree .	1
82	I like chairs , and more specifically wallpaper .	0
88	I like tables , and more specifically cutlery .	0
670	I met scientists , and more specifically janitors .	0
2397	I like rabbits , and jellyfish too .	1
1236	I like rock , an interesting type of music .	1
1418	I like westerns , an interesting type of textbook .	0
5276	I like comedies , but not essays .	1
384	I like shoes , and more specifically necklaces .	0
1707	I like workers , an interesting type of caretaker .	0
1765	I met caretakers , an interesting type of physicist .	0
577	I like essays , and more specifically cartoons .	0
877	I like huskies , an interesting type of hamster .	0
3083	I do not like bacon , I prefer pork .	0
2275	I like textbooks , and thrillers too .	1
439	I like rabbits , and more specifically whales .	0
482	He trusts his hearing , and more specifically guesses .	0
3508	I do not like astronomers , I prefer waiters .	1
5538	I like offices , but not clerks .	1
1390	I like seafood , an interesting type of caviar .	0
86	I like parquet , and more specifically chairs .	0
3709	I like clothes more than skirts .	0
5610	I met waiters , but not physicists .	1
2626	I met scientists , and astronomers too .	0
3011	I like dogs , except sparrows .	0
2239	I like crabs , and chicken too .	1
3886	I like Chardonnay more than coca-cola .	1
2630	I met caretakers , and astronomers too .	1
4667	I like waiters , except offices .	0
5083	I like Chianti , but not wine .	0
219	I like blues , and more specifically music .	0
3742	I like birches more than bushes .	1
1878	I like bicycles , and Suzukis too .	1
3725	I like bushes more than oaks .	1
3480	I do not like scientists , I prefer biologists .	0
2764	I do not like Suzukis , I prefer trains .	1
5528	I like clerks , but not workers .	0
1720	I like professors , an interesting type of school .	0
4729	I met physicists , except waiters .	0
3925	I like videogames , except comedies .	0
5523	I like cartoons , but not handbooks .	1
326	I like movies , and more specifically boardgames .	0
3235	I do not like earrings , I prefer shoes .	1
2188	I like prosciutto , and fish too .	1
5055	I like beds , but not parquet .	1
5180	I like fish , but not bacon .	1
2499	He likes sadness , and emotions too .	0
3619	I like cats more than sparrows .	1
2146	I like jewelry , and jazz too .	1
81	I like furniture , and more specifically paintings .	0
1978	I like bushes , and firs too .	1
5712	I like motorcycles , and more specifically Harley-Davidson .	1
4081	I like beef more than crabs .	1
2093	I like Chardonnay , and coca-cola too .	1
3459	I do not like caretakers , I prefer workers .	0
1134	I like ducks , except dogs .	0
266	I like broccoli , and more specifically lard .	0
3660	I like enduros more than airplanes .	1
1628	He likes sadness , an interesting type of stupidity .	0
996	I like trains , an interesting type of enduro .	0
4831	I like motorcycles , but not Harley-Davidson .	1
3864	I like beds more than furniture .	0
14	I like pines , and more specifically grass .	0
1939	I like skirts , and clothes too .	0
3662	I like Kawasakis more than ships .	1
1962	I like grass , and birches too .	1
2525	I like essays , and books too .	0
2743	I do not like dogs , I prefer sparrows .	1
2519	I like textbooks , and paintings too .	1
2114	I like coca-cola , and Zinfandel too .	1
4103	I like beef more than caviar .	1
2620	I met caretakers , and geneticists too .	1
1668	I like paintings , an interesting type of novel .	0
1974	I like trees , and firs too .	0
1935	I like socks , and earrings too .	1
3470	I do not like workers , I prefer professors .	0
2316	I like documentaries , and videogames too .	1
2419	He trusts his sight , and reconstructions too .	1
2977	I do not like Merlot , I prefer beer .	1
4592	He likes sadness , except emotions .	0
3157	I do not like thrillers , I prefer textbooks .	1
4822	I like hamsters , but not sparrows .	1
3564	I like beef , except caviar .	0
2459	He trusts guesses , and his taste too .	1
5541	I like factories , but not waiters .	1
3956	I like jazz more than food .	1
2438	He trusts his touch , and rumors too .	1
1110	I use plastic , an interesting type of glass .	0
980	I like ships , an interesting type of Suzuki .	0
2351	I like earrings , and glasses too .	1
5806	I like skirts , and more specifically earrings .	0
5696	I like dogs , and more specifically blackbirds .	0
1325	I like fish , an interesting type of bacon .	0
2054	I like paintings , and tables too .	1
5616	I like bulldogs , except dogs .	0
4780	I like beagles , but not parrots .	1
5152	I like Suzukis , except airplanes .	0
5308	I like shoes , but not bracelets .	1
3090	I do not like carrots , I prefer bacon .	1
4979	I use plastic , but not nylon .	1
2317	I like videogames , and documentaries too .	1
3092	I do not like fish , I prefer lard .	1
5721	I like planes , and more specifically Harley-Davidson .	0
512	He likes wisdom , and more specifically joy .	0
2867	I do not like shrubs , I prefer firs .	1
1757	I met janitors , an interesting type of astronomer .	0
2209	I like bacon , and carrots too .	1
663	I met waiters , and more specifically biologists .	0
3527	I like oysters , except turkey .	0
4670	I like caretakers , except factories .	0
1077	I like bushes , an interesting type of birch .	0
3672	I like shirts more than pets .	1
4819	I like sparrows , but not birds .	0
184	I like boardgames , and more specifically rock .	0
2496	He likes calculations , and love too .	1
4748	I like parrots , but not huskies .	1
4472	I like biologists more than caretakers .	1
5621	I like dogs , and more specifically huskies .	1
1484	I like glasses , an interesting type of earring .	0
1190	I like Merlot , an interesting type of coca-cola .	0
2510	I like books , and textbooks too .	0
5311	I like handbags , but not necklaces .	1
354	I like documentaries , and more specifically textbooks .	0
2920	I do not like PVC , I prefer leather .	1
3340	He does not trust reconstructions , he prefers his taste .	1
5340	I like cats , but not giraffes .	1
4571	He likes fear , except emotions .	0
3355	He does not like joy , he prefers calculations .	1
5682	I like hamsters , and more specifically ducks .	0
4165	I like jellyfish , except cats .	0
2327	I like bracelets , and glasses too .	1
928	I like birds , an interesting type of pig .	0
4023	I like broccoli more than prosciutto .	1
2839	I do not like oaks , I prefer animals .	1
2212	I like fish , and lard too .	1
2291	I like westerns , and boardgames too .	1
760	I use plastic , except PVC .	1
5576	I met waiters , but not biologists .	1
1847	I like blackbirds , and dogs too .	1
785	I like tables , except cutlery .	0
2862	I do not like firs , I prefer animals .	1
2773	I do not like bicycles , I prefer enduros .	1
585	I like novels , and more specifically books .	0
1287	I like jewelry , an interesting type of blues .	0
539	He likes love , and more specifically emotions .	0
5455	He likes fear , but not stupidity .	1
4269	I like giraffes , except rabbits .	0
2827	I do not like clothes , I prefer skirts .	0
3904	I like water more than Chianti .	1
1713	I like offices , an interesting type of caretaker .	0
669	I met janitors , and more specifically biologists .	0
1005	I like Kawasakis , an interesting type of train .	0
5683	I like ducks , and more specifically pigs .	0
1598	He likes logic , an interesting type of joy .	0
61	I use glass , and more specifically vinyl .	0
473	He trusts his hearing , and more specifically rumors .	0
5250	I like enduros , except airplanes .	0
3611	I like birds more than blackbirds .	0
4905	I like clothes , but not skirts .	1
1186	I like beds , an interesting type of wallpaper .	0
159	I like glasses , except socks .	0
5084	I like wine , but not Chianti .	1
1328	I like bacon , an interesting type of broccoli .	0
853	I like Chianti , except wine .	0
1660	I like music , an interesting type of novel .	0
624	I like bushes , except birches .	0
4020	I like prosciutto more than pork .	0
379	I like necklaces , and more specifically scarfs .	0
4211	I like glasses more than rings .	1
1819	I like birds , and parrots too .	0
5457	He likes fear , but not logic .	1
1318	I like broccoli , an interesting type of prosciutto .	0
4646	I like factories , except clerks .	0
3310	He does not trust his senses , he prefers guesses .	1
5366	I like Kawasakis , except motorcycles .	0
5818	I like oaks , and more specifically animals .	0
1080	I like firs , an interesting type of grass .	0
4782	I like beagles , but not rabbits .	1
3388	He does not like calculations , he prefers sadness .	1
3775	I use wood more than polyester .	1
2200	I like bacon , and fish too .	1
825	I like coca-cola , except Merlot .	0
4066	I like salmon more than turkey .	1
4625	I like novels , except music .	0
3557	I like bobtails more than hamsters .	1
4183	I like pets , except whales .	0
3877	I like Merlot more than water .	1
3058	I do not like fish , I prefer ham .	1
3998	I like necklaces , except scarfs .	0
526	I like trees , except shrubs .	0
5540	I like waiters , but not factories .	1
3404	I do not like music , I prefer essays .	1
3504	I do not like astronomers , I prefer clerks .	1
3661	I like planes more than enduros .	1
4835	I like Harley-Davidson , but not trains .	1
5754	I like shirts , and more specifically pets .	0
2117	I like Zinfandel , and water too .	1
3510	I like seafood , except oysters .	1
4849	I like planes , but not Suzukis .	1
855	I like Chianti , except water .	0
1492	I like rings , an interesting type of scarf .	0
3122	I do not like turkey , I prefer crabs .	1
516	He likes joy , and more specifically stupidity .	0
2955	I do not like parquet , I prefer wardrobes .	1
2105	I like Chianti , and wine too .	0
236	I like apples , and more specifically ham .	0
276	I like salmon , and more specifically veal .	0
3348	He does not like joy , he prefers stupidity .	1
3182	I do not like comedies , I prefer textbooks .	1
5590	I met geneticists , but not caretakers .	1
163	I like wine , and more specifically Zinfandel .	1
4059	I like chicken more than salmon .	1
4297	He trusts reports more than his hearing .	1
4493	I like waiters more than astronomers .	1
1969	I like birches , and shrubs too .	1
771	I like furniture , except chairs .	1
1	I like firs , and more specifically grass .	0
453	I like hamsters , except beagles .	0
5315	I like scarfs , but not necklaces .	1
4114	I like thrillers more than movies .	0
4115	I like movies more than thrillers .	0
5768	I like shirts , except clothes .	0
3353	He does not like logic , he prefers joy .	1
4722	I met caretakers , except astronomers .	0
2844	I do not like trees , I prefer bushes .	1
4074	I like crabs more than seafood .	0
1195	I like Merlot , an interesting type of water .	0
573	I like essays , and more specifically books .	0
4266	I like hamsters more than whales .	1
4458	I like professors more than restaurants .	1
3588	I like birds more than parrots .	0
2795	I do not like jewelry , I prefer shirts .	1
3277	I do not like rabbits , I prefer jellyfish .	1
538	He likes wisdom , and more specifically love .	0
3158	I do not like textbooks , I prefer thrillers .	1
1025	I like pets , an interesting type of trouser .	0
4652	I like workers , except restaurants .	0
3084	I do not like pork , I prefer bacon .	0
2223	I like carrots , except ham .	0
5372	I like bears , but not rabbits .	1
4247	I like rabbits more than pets .	0
873	I like cats , an interesting type of husky .	0
4569	He likes fear , except wisdom .	0
1601	He likes calculations , an interesting type of joy .	0
2149	I like techno , and music too .	0
1120	I use nylon , an interesting type of glass .	0
899	I like bulldogs , an interesting type of dog .	1
3651	I like planes more than Suzukis .	1
3189	I do not like documentaries , I prefer essays .	1
3175	I do not like westerns , I prefer videogames .	1
450	I like whales , and more specifically hamsters .	0
4124	I like videogames more than thrillers .	1
1048	I like clothes , an interesting type of skirt .	0
4415	I like films more than handbooks .	1
1975	I like firs , and animals too .	1
47	I use cotton , and more specifically nylon .	0
3922	I like comedies , except boardgames .	0
3724	I like oaks more than bushes .	1
5419	He trusts his touch , but not his senses .	0
5047	I like beds , but not cutlery .	1
2194	I like pork , except broccoli .	0
3985	I like bracelets , except scarfs .	0
4092	I like rings , except handbags .	0
1091	I like grass , an interesting type of pine .	0
919	I like cats , an interesting type of parrot .	0
3902	I like wine more than Chianti .	0
3722	I like animals more than oaks .	1
3703	I like glasses more than socks .	1
459	He trusts his senses , and more specifically rumors .	0
732	I use glass , except polyester .	0
621	I met offices , and more specifically clerks .	0
54	I use vinyl , and more specifically wood .	0
2943	I do not like wallpaper , I prefer tables .	1
4357	He likes wisdom more than love .	1
3315	He does not trust his hearing , he prefers reports .	1
492	He trusts his touch , and more specifically reconstructions .	0
123	I like wine , and more specifically coca-cola .	0
1932	I like jewelry , and socks too .	1
1682	I like clerks , an interesting type of worker .	1
3273	I do not like rabbits , I prefer pets .	0
228	I like fish , and more specifically ham .	0
3990	I like jewelry , except glasses .	0
2863	I do not like animals , I prefer firs .	1
119	I like Merlot , and more specifically coca-cola .	0
5578	I met biologists , but not caretakers .	1
3065	I do not like ham , I prefer apples .	1
2474	He likes emotions , and calculations too .	1
5072	I like coca-cola , but not Chardonnay .	1
96	I like tables , and more specifically parquet .	0
