ID	Sentence	Labels
312	I like turkey , and more specifically caviar .	0
1313	I like prosciutto , an interesting type of fish .	0
891	I like bobtails , an interesting type of hamster .	0
415	I like jellyfish , and more specifically cats .	0
3370	He does not like wisdom , he prefers love .	1
4621	I like essays , except cartoons .	0
2570	I like waiters , and workers too .	0
5124	I like jazz , but not boardgames .	1
2965	I do not like parquet , I prefer beds .	1
4107	I like scarfs , except rings .	0
5300	I like jewelry , but not handbags .	1
5591	I met caretakers , but not geneticists .	1
1822	I like hamsters , and parrots too .	1
5212	I like salmon , but not turkey .	1
2734	I do not like sparrows , I prefer cats .	1
2990	I do not like beer , I prefer Chardonnay .	1
4576	He likes logic , except fear .	0
5586	I met geneticists , but not scientists .	0
1988	I like bushes , and pines too .	1
5115	I like food , but not rock .	1
1883	I like enduros , and ships too .	1
2603	I met scientists , and clerks too .	1
2649	I like broccoli , except lard .	0
2927	I do not like chairs , I prefer paintings .	1
1539	I like jellyfish , an interesting type of hamster .	0
1506	I like cats , an interesting type of jellyfish .	0
1655	I like cartoons , an interesting type of essay .	0
4537	He trusts his senses , except his touch .	1
3679	I like clothes more than jewelry .	1
4927	I like birches , but not grass .	1
561	I like books , and more specifically music .	0
2970	I do not like wine , I prefer coca-cola .	1
2408	I like jellyfish , and hamsters too .	1
5058	I like coca-cola , but not Merlot .	1
111	I like furniture , and more specifically beds .	1
5269	I like movies , but not westerns .	1
4392	I like essays more than books .	0
3185	I do not like comedies , I prefer boardgames .	1
2321	I like bracelets , and jewelry too .	0
5505	I like paintings , but not essays .	1
37	I use polyester , and more specifically leather .	0
1187	I like wallpaper , an interesting type of bed .	0
3896	I like comedies , except essays .	0
3580	I like hamsters more than beagles .	1
4853	I like enduros , but not bicycles .	1
1235	I like sports , an interesting type of rock .	0
2536	I like novels , and books too .	0
5014	I like furniture , but not cutlery .	1
58	I use vinyl , and more specifically cotton .	0
4060	I like salmon more than seafood .	0
2537	I like books , and novels too .	0
2875	I do not like bushes , I prefer pines .	1
4384	I like textbooks more than cartoons .	1
1856	I like pigs , and sparrows too .	1
578	I like cartoons , and more specifically essays .	0
1600	He likes joy , an interesting type of calculation .	0
2885	I do not like plastic , I prefer cotton .	1
5063	I like water , but not Merlot .	1
4622	I like cartoons , except essays .	0
4695	I met scientists , except clerks .	0
1857	I like sparrows , and dogs too .	1
239	I like carrots , and more specifically ham .	0
4998	I use leather , but not vinyl .	1
5735	I like enduros , and more specifically motorcycles .	0
3926	I like documentaries , except essays .	0
2352	I like glasses , and earrings too .	1
2109	I like Chianti , and sprite too .	1
4387	I like textbooks more than paintings .	1
4752	I like dogs , but not rabbits .	1
4360	He likes love more than stupidity .	1
5511	I like films , but not novels .	1
4498	I like physicists more than clerks .	1
1691	I like clerks , an interesting type of office .	0
5808	I like clothes , except glasses .	0
5509	I like books , but not novels .	1
338	I like westerns , and more specifically videogames .	0
2025	I use PVC , and wood too .	1
3519	I do not like physicists , I prefer waiters .	1
3403	I do not like essays , I prefer music .	1
4328	I like hamsters , except jellyfish .	0
1704	I like caretakers , an interesting type of factory .	0
3806	I use vinyl more than leather .	1
5256	I like movies , but not essays .	1
2721	I do not like pigs , I prefer ducks .	1
2490	He likes love , and stupidity too .	1
2319	I like bracelets , and handbags too .	1
2697	I do not like beagles , I prefer parrots .	1
1398	I like techno , except jewelry .	0
429	I like whales , and more specifically dogs .	0
1724	I met biologists , an interesting type of clerk .	0
5318	I like necklaces , but not shoes .	1
1715	I like factories , an interesting type of professor .	0
4720	I met waiters , except astronomers .	0
2842	I do not like oaks , I prefer bushes .	1
130	I like wine , and more specifically sprite .	0
5460	He likes calculations , but not fear .	1
5232	I like seafood , but not oysters .	1
102	I like wardrobes , and more specifically paintings .	0
4708	I met scientists , except geneticists .	1
4076	I like crabs more than veal .	1
5777	I like jewelry , and more specifically trousers .	0
3822	I like westerns , except textbooks .	0
2645	I like fish , except lard .	0
3483	I do not like waiters , I prefer biologists .	1
4983	I use nylon , but not glass .	1
5144	I like blues , but not music .	0
1749	I met clerks , an interesting type of astronomer .	0
2285	I like essays , and westerns too .	1
5679	I like ducks , and more specifically birds .	0
505	He trusts reconstructions , and more specifically his taste .	0
2532	I like paintings , and essays too .	1
2590	I like factories , and professors too .	1
1241	I like music , an interesting type of boardgame .	0
46	I use nylon , and more specifically cotton .	0
5161	I like broccoli , but not ham .	1
4649	I like workers , except factories .	0
640	I met workers , and more specifically caretakers .	1
4833	I like bicycles , but not Harley-Davidson .	1
2491	He likes stupidity , and love too .	1
5153	I like planes , except Suzukis .	0
5706	I like dogs , and more specifically sparrows .	0
4583	He likes emotions , except love .	1
3225	I do not like shoes , I prefer necklaces .	1
5249	I like beef , but not caviar .	1
5344	I like pets , but not giraffes .	1
5208	I like seafood , but not chicken .	1
1688	I like clerks , an interesting type of school .	0
1159	I like dogs , except ducks .	0
4072	I like crabs more than chicken .	1
1663	I like novels , an interesting type of film .	0
2306	I like videogames , and comedies too .	1
2589	I like professors , and factories too .	1
5574	I met scientists , but not clerks .	1
3246	I do not like shoes , I prefer rings .	1
4921	I like bushes , but not oaks .	1
4627	I like novels , except books .	0
410	I like pets , and more specifically giraffes .	0
4916	I like trees , but not grass .	1
3575	I like beagles more than cats .	1
2574	I like waiters , and schools too .	1
3573	I like bulldogs more than rabbits .	1
1541	I like whales , an interesting type of hamster .	0
2591	I like professors , and workers too .	0
2179	I like ham , and broccoli too .	1
5570	I met biologists , but not clerks .	1
1968	I like bushes , and birches too .	1
1019	I like glasses , an interesting type of shirt .	0
5663	I like hamsters , except bulldogs .	0
2890	I do not like leather , I prefer polyester .	1
600	I like handbooks , and more specifically films .	0
5655	I like beagles , and more specifically dogs .	0
3991	I like bracelets , except shoes .	0
2174	I like ham , and fish too .	1
4388	I like paintings more than textbooks .	1
1562	He trusts his hearing , an interesting type of report .	0
4866	I like Kawasakis , but not airplanes .	1
2253	I like oysters , and veal too .	1
2358	I like jewelry , and rings too .	0
1521	I like whales , an interesting type of dog .	0
1934	I like glasses , and socks too .	1
5487	I like textbooks , but not films .	1
1916	I like clothes , and earrings too .	1
343	I like movies , and more specifically comedies .	1
535	He likes fear , and more specifically calculations .	0
872	I like huskies , an interesting type of cat .	0
3695	I like earrings more than trousers .	1
350	I like documentaries , and more specifically essays .	0
4684	I like professors , except restaurants .	0
277	I like veal , and more specifically salmon .	0
1901	I like Kawasakis , and airplanes too .	1
3476	I do not like offices , I prefer professors .	1
2447	He trusts his touch , and guesses too .	1
4450	I like caretakers more than schools .	1
3141	I do not like caviar , I prefer turkey .	1
5015	I like chairs , but not paintings .	1
743	I use nylon , except glass .	0
3152	I do not like thrillers , I prefer essays .	1
5182	I like pork , but not bacon .	1
4502	I like physicists more than waiters .	1
778	I like furniture , except wallpaper .	0
2812	I do not like trousers , I prefer earrings .	1
4466	I like biologists more than scientists .	0
1752	I met astronomers , an interesting type of waiter .	0
2228	I like seafood , and salmon too .	0
807	I like wardrobes , except parquet .	0
1449	I like boardgames , except blues .	0
4337	I like hamsters , except whales .	0
124	I like Merlot , and more specifically water .	0
5486	I like books , but not music .	1
1354	I like salmon , an interesting type of turkey .	0
3410	I do not like cartoons , I prefer essays .	1
916	I like rabbits , an interesting type of beagle .	0
5685	I like ducks , and more specifically dogs .	0
3113	I do not like beef , I prefer salmon .	1
1995	I use plastic , and wood too .	1
5037	I like cutlery , but not wardrobes .	1
3758	I like firs more than shrubs .	1
2744	I do not like Harley-Davidson , I prefer ships .	1
3955	I like boardgames more than jazz .	1
1630	He likes sadness , an interesting type of logic .	0
325	I like boardgames , and more specifically thrillers .	0
1672	I like books , an interesting type of handbook .	0
1255	I like jazz , an interesting type of boardgame .	0
3454	I do not like schools , I prefer waiters .	1
2937	I do not like cutlery , I prefer tables .	1
4329	I like jellyfish , except hamsters .	0
2550	I like handbooks , and cartoons too .	1
2908	I do not like vinyl , I prefer glass .	1
2821	I do not like glasses , I prefer socks .	1
2451	He trusts his taste , and his senses too .	0
4173	I like scarfs more than bracelets .	1
3203	I do not like jewelry , I prefer bracelets .	0
3146	I like chicken , except salmon .	0
2016	I use wood , and vinyl too .	1
2644	I like lard , except fish .	0
4459	I like restaurants more than professors .	1
4302	I like hamsters , except giraffes .	0
2380	I like pets , and whales too .	1
3382	He does not like emotions , he prefers sadness .	0
2848	I do not like birches , I prefer grass .	1
2356	I like handbags , and rings too .	1
1627	He likes emotions , an interesting type of sadness .	0
2869	I do not like grass , I prefer pines .	1
575	I like essays , and more specifically films .	0
1001	I like Kawasakis , an interesting type of motorcycle .	1
3845	I like paintings more than tables .	1
1144	I use leather , an interesting type of PVC .	0
5174	I like broccoli , but not prosciutto .	1
3612	I like blackbirds more than hamsters .	1
2738	I do not like sparrows , I prefer hamsters .	1
5582	I met janitors , but not biologists .	1
2283	I like movies , and videogames too .	1
4113	I like essays more than thrillers .	1
986	I like trains , an interesting type of Suzuki .	0
3328	I like turkey , except crabs .	0
1349	I like seafood , an interesting type of salmon .	0
612	I met workers , and more specifically clerks .	1
4412	I like handbooks more than books .	0
4575	He likes fear , except logic .	0
4943	I like firs , but not animals .	1
3957	I like food more than jazz .	1
3881	I like sprite more than Merlot .	1
5567	I like schools , but not professors .	1
4046	I like lard more than carrots .	1
3417	I do not like novels , I prefer films .	1
2475	He likes fear , and wisdom too .	1
5559	I like offices , but not caretakers .	1
1009	I like dogs , except rabbits .	0
4053	I like scarfs , except earrings .	0
5358	I like pets , but not dogs .	1
845	I like water , except Chardonnay .	0
5803	I like jewelry , and more specifically skirts .	0
4595	He likes stupidity , except sadness .	0
4630	I like films , except novels .	0
11	I like shrubs , and more specifically firs .	0
4250	I like bears more than rabbits .	1
421	I like giraffes , and more specifically dogs .	0
741	I use nylon , except cotton .	0
3566	I like cats more than bulldogs .	1
4125	I like movies more than videogames .	1
4439	I like restaurants more than waiters .	1
211	I like boardgames , and more specifically techno .	0
1476	I like earrings , an interesting type of handbag .	0
2433	He trusts his hearing , and reconstructions too .	1
2006	I use wood , and nylon too .	1
3560	I like parrots more than bobtails .	1
4147	I like boardgames more than comedies .	1
5253	I like essays , but not thrillers .	1
5090	I like beer , but not Chianti .	1
3043	I do not like food , I prefer techno .	1
4379	I like books more than textbooks .	0
2479	He likes fear , and stupidity too .	1
4847	I like trains , but not Suzukis .	1
4542	He trusts his touch , except guesses .	0
4414	I like handbooks more than films .	1
886	I like ducks , except cats .	0
2018	I use plastic , and vinyl too .	0
1140	I use cotton , an interesting type of PVC .	0
2135	I like jewelry , and rock too .	1
359	I like videogames , and more specifically documentaries .	0
4246	I like giraffes more than rabbits .	1
5031	I like paintings , but not tables .	1
2597	I like professors , and offices too .	1
4700	I met caretakers , except biologists .	0
2585	I like schools , and caretakers too .	1
2156	I like jewelry , and techno too .	1
1422	I like westerns , an interesting type of videogame .	0
2624	I met clerks , and astronomers too .	1
2166	I like jewelry , and blues too .	1
4332	He likes joy more than emotions .	0
4702	I met biologists , except janitors .	0
5537	I like clerks , but not offices .	1
1747	I met janitors , an interesting type of geneticist .	0
2918	I do not like PVC , I prefer glass .	1
1554	He trusts his senses , an interesting type of reconstruction .	0
1631	He likes logic , an interesting type of sadness .	0
5296	I like bracelets , but not handbags .	1
5581	I met biologists , but not janitors .	1
2078	I like parquet , and beds too .	1
193	I like glasses , except skirts .	0
4071	I like seafood more than beef .	1
5380	I like pets , but not hamsters .	1
3583	I like beagles more than rabbits .	1
2498	He likes wisdom , and sadness too .	1
3699	I like clothes more than socks .	0
4271	I like pets , except rabbits .	1
5743	I like Kawasakis , and more specifically ships .	0
4040	I like lard more than pork .	0
2889	I do not like polyester , I prefer leather .	1
4975	I use plastic , but not leather .	1
4312	He trusts his touch more than reconstructions .	1
850	I like beer , except Chardonnay .	0
5104	I like Suzukis , except bicycles .	0
1913	I like clothes , and glasses too .	1
5731	I like Suzukis , and more specifically airplanes .	0
2175	I like fish , and ham too .	1
2422	He trusts his sight , and guesses too .	1
4949	I like shrubs , but not firs .	1
5107	I like sports , but not rock .	1
5792	I like socks , and more specifically glasses .	0
2345	I like handbags , and earrings too .	1
2375	I like jellyfish , and cats too .	1
887	I like bobtails , an interesting type of cat .	0
3042	I do not like techno , I prefer food .	1
2975	I do not like sprite , I prefer Merlot .	1
2539	I like films , and novels too .	1
2913	I do not like wood , I prefer PVC .	1
5718	I like trains , and more specifically Harley-Davidson .	0
1530	I like rabbits , an interesting type of whale .	0
5159	I like pork , but not fish .	1
3712	I like skirts more than glasses .	1
2673	I do not like bobtails , I prefer dogs .	0
3202	I do not like bracelets , I prefer jewelry .	0
4696	I met biologists , except waiters .	0
4319	He trusts rumors more than his taste .	1
1922	I like jewelry , and trousers too .	1
2625	I met astronomers , and scientists too .	0
5370	I like pets , but not rabbits .	1
2218	I like apples , and lard too .	1
3132	I do not like turkey , I prefer oysters .	1
5749	I like Kawasakis , and more specifically trains .	0
1891	I like enduros , and airplanes too .	1
4228	I like pets more than whales .	1
317	I like essays , and more specifically thrillers .	0
5787	I like socks , and more specifically clothes .	0
1112	I use leather , an interesting type of polyester .	0
2602	I met scientists , and biologists too .	0
2505	He likes sadness , and calculations too .	1
5642	I like rabbits , and more specifically bobtails .	0
5603	I met astronomers , but not janitors .	1
5427	He trusts his taste , but not rumors .	1
1821	I like parrots , and hamsters too .	1
2169	I like ham , except pork .	0
1129	I use cotton , an interesting type of vinyl .	0
3299	He does not trust his sight , he prefers his senses .	0
3006	I do not like water , I prefer Zinfandel .	1
52	I like trousers , except earrings .	0
5128	I like jazz , but not jewelry .	1
3093	I do not like lard , I prefer pork .	0
3036	I do not like techno , I prefer sports .	1
4205	I like handbags more than rings .	1
5165	I like pork , but not apples .	1
746	I use leather , except nylon .	0
3220	I do not like necklaces , I prefer scarfs .	1
1247	I like rock , except sports .	0
3783	I use glass more than polyester .	1
220	I like music , and more specifically blues .	1
149	I like coca-cola , and more specifically Chianti .	0
1961	I like birches , and grass too .	1
1233	I like beer , an interesting type of Zinfandel .	0
4214	I like cats more than giraffes .	1
1945	I like skirts , and earrings too .	1
1614	He likes love , an interesting type of wisdom .	0
1780	I like huskies , and parrots too .	1
467	He trusts his sight , and more specifically guesses .	0
5485	I like books , but not textbooks .	1
2666	I do not like parrots , I prefer huskies .	1
3913	I like coca-cola more than Zinfandel .	1
2511	I like books , and music too .	1
5169	I like prosciutto , but not fish .	1
1483	I like earrings , an interesting type of glasses .	0
4855	I like enduros , but not trains .	1
1462	I like shoes , an interesting type of bracelet .	0
2180	I like broccoli , and ham too .	1
336	I like westerns , and more specifically boardgames .	0
834	I like sprite , except Merlot .	0
4900	I like socks , but not earrings .	1
3642	I like Suzukis more than ships .	1
4948	I like firs , but not shrubs .	1
1098	I like pines , an interesting type of shrub .	0
1111	I use polyester , an interesting type of leather .	0
1501	I like pets , an interesting type of cat .	0
1717	I like workers , an interesting type of professor .	0
3396	I do not like books , I prefer films .	1
2565	I like clerks , and offices too .	1
2035	I like chairs , and cutlery too .	1
3502	I do not like janitors , I prefer geneticists .	1
586	I like books , and more specifically novels .	1
608	I like parrots , except beagles .	0
1657	I like paintings , an interesting type of essay .	0
5547	I like schools , but not waiters .	1
2074	I like paintings , and beds too .	1
4187	I like jewelry more than necklaces .	0
143	I like Chardonnay , and more specifically sprite .	0
144	I like sprite , and more specifically Chardonnay .	0
3982	I like bracelets , except jewelry .	0
4914	I like oaks , but not trees .	0
4305	He trusts his touch more than rumors .	1
1874	I like ships , and Suzukis too .	1
5786	I like pets , and more specifically socks .	0
3108	I do not like seafood , I prefer veal .	1
1478	I like earrings , an interesting type of jewelry .	1
2260	I like chicken , and caviar too .	1
5290	I like documentaries , but not textbooks .	1
4217	I like pets more than cats .	0
377	I like necklaces , and more specifically jewelry .	0
1434	I like blues , except sports .	0
1412	I like videogames , an interesting type of thriller .	0
1744	I met geneticists , an interesting type of caretaker .	0
358	I like documentaries , and more specifically videogames .	0
5272	I like westerns , but not boardgames .	1
2037	I like chairs , and furniture too .	0
3746	I like textbooks , except thrillers .	0
5301	I like bracelets , but not scarfs .	1
2552	I like handbooks , and paintings too .	1
2060	I like cutlery , and wardrobes too .	1
3900	I like coca-cola more than Chianti .	1
1633	He likes calculations , an interesting type of sadness .	0
813	I like cutlery , except beds .	0
3129	I do not like oysters , I prefer veal .	1
824	I like Merlot , except coca-cola .	0
2674	I do not like dogs , I prefer bobtails .	0
3987	I like jewelry , except scarfs .	0
1685	I like clerks , an interesting type of restaurant .	0
2665	I do not like huskies , I prefer parrots .	1
581	I like beagles , except parrots .	0
4924	I like shrubs , but not oaks .	1
2617	I met geneticists , and waiters too .	1
243	I like prosciutto , and more specifically pork .	0
4331	He likes wisdom more than joy .	1
5428	He trusts rumors , but not his taste .	1
5465	He likes love , but not stupidity .	1
4756	I like dogs , but not bobtails .	1
5110	I like music , but not sports .	1
1820	I like birds , and cats too .	1
1321	I like apples , an interesting type of prosciutto .	0
739	I use nylon , except plastic .	0
700	I met janitors , and more specifically physicists .	0
3298	He does not trust rumors , he prefers his sight .	1
5628	I like dogs , and more specifically parrots .	0
3901	I like Chianti more than wine .	0
2392	I like giraffes , and rabbits too .	1
1776	I like dogs , and cats too .	1
5134	I like music , but not techno .	1
5024	I like planes , except Harley-Davidson .	0
843	I like wine , except Chardonnay .	1
2846	I do not like shrubs , I prefer oaks .	1
2129	I like boardgames , and rock too .	1
4188	I like necklaces more than scarfs .	1
1924	I like glasses , and trousers too .	1
3442	I do not like schools , I prefer clerks .	1
1802	I like bulldogs , and parrots too .	1
506	He trusts his taste , and more specifically guesses .	0
5191	I like lard , but not pork .	0
4959	I like pines , but not shrubs .	1
2053	I like tables , and paintings too .	1
2786	I do not like Kawasakis , I prefer airplanes .	1
1513	I like giraffes , an interesting type of dog .	0
3255	I do not like cats , I prefer jellyfish .	1
939	I like ducks , an interesting type of dog .	0
1191	I like coca-cola , an interesting type of Merlot .	0
3438	I do not like clerks , I prefer restaurants .	1
2103	I like Chianti , and coca-cola too .	1
5681	I like ducks , and more specifically hamsters .	0
4848	I like Suzukis , but not airplanes .	1
4704	I met scientists , except janitors .	0
73	I use leather , and more specifically PVC .	0
3561	I like bobtails more than rabbits .	1
570	I like books , and more specifically paintings .	0
225	I like blues , and more specifically jewelry .	0
2172	I like ham , except broccoli .	0
4897	I like jewelry , but not socks .	1
4488	I like astronomers more than clerks .	1
15	I like grass , and more specifically pines .	0
2484	He likes calculations , and fear too .	1
693	I met physicists , and more specifically scientists .	0
5023	I like parquet , but not chairs .	1
4378	I like textbooks more than books .	0
2124	I like sports , and rock too .	1
681	I met astronomers , and more specifically clerks .	0
868	I like sprite , except Zinfandel .	0
5680	I like birds , and more specifically ducks .	1
5727	I like Suzukis , and more specifically bicycles .	0
4251	I like jellyfish , except dogs .	0
3622	I like sparrows more than hamsters .	1
5647	I like bulldogs , and more specifically hamsters .	0
5688	I like cats , and more specifically blackbirds .	0
4083	I like chicken more than oysters .	1
1012	I like shirts , an interesting type of clothes .	1
5771	I like clothes , except shoes .	0
5726	I like motorcycles , and more specifically Suzukis .	1
2481	He likes fear , and logic too .	1
4543	He trusts guesses , except his touch .	0
1967	I like birches , and bushes too .	1
5178	I like carrots , but not prosciutto .	1
4283	He trusts his sight more than reports .	1
1181	I like cutlery , an interesting type of bed .	0
2065	I like wardrobes , and wallpaper too .	1
1394	I like caviar , an interesting type of turkey .	0
5280	I like comedies , but not textbooks .	1
542	He likes stupidity , and more specifically love .	0
5406	He trusts his senses , but not guesses .	1
2963	I do not like wallpaper , I prefer beds .	1
2389	I like dogs , and whales too .	1
4633	I like novels , except paintings .	0
2923	I do not like cutlery , I prefer chairs .	1
1738	I met geneticists , an interesting type of clerk .	0
1523	I like giraffes , an interesting type of rabbit .	0
3586	I like cats more than parrots .	1
5216	I like beef , but not salmon .	1
4231	I like pets , except dogs .	1
5094	I like wine , but not Zinfandel .	1
4529	He trusts reports , except his hearing .	0
1461	I like bracelets , an interesting type of shoe .	0
3488	I do not like biologists , I prefer janitors .	1
367	I like jewelry , and more specifically scarfs .	0
5236	I like oysters , but not turkey .	1
1844	I like hamsters , and blackbirds too .	1
3385	He does not like sadness , he prefers logic .	1
1873	I like Suzukis , and ships too .	1
4781	I like parrots , but not beagles .	1
1446	I like documentaries , an interesting type of videogame .	0
4806	I like dogs , but not ducks .	1
1567	He trusts guesses , an interesting type of hearing .	0
4977	I use wood , but not nylon .	1
1828	I like birds , and dogs too .	1
3884	I like beer more than Merlot .	1
3634	I like bicycles more than Harley-Davidson .	1
5215	I like salmon , but not beef .	1
1135	I use PVC , an interesting type of wood .	0
313	I like caviar , and more specifically beef .	0
3572	I like parrots more than bulldogs .	1
2879	I do not like wood , I prefer polyester .	1
1971	I like firs , and grass too .	1
846	I like birds , except dogs .	0
866	I like water , except Zinfandel .	0
3031	I do not like boardgames , I prefer jazz .	1
5492	I like books , but not cartoons .	1
3386	He does not like logic , he prefers sadness .	1
4423	I like workers more than clerks .	0
3492	I do not like geneticists , I prefer clerks .	1
2801	I do not like earrings , I prefer shirts .	1
2633	I met physicists , and clerks too .	1
2772	I do not like enduros , I prefer bicycles .	1
2143	I like jazz , and food too .	1
654	I met schools , and more specifically professors .	0
3068	I do not like ham , I prefer carrots .	1
1761	I met scientists , an interesting type of physicist .	0
5622	I like dogs , and more specifically cats .	0
3057	I do not like ham , I prefer fish .	1
3091	I do not like lard , I prefer fish .	1
2463	He likes joy , and emotions too .	0
1671	I like handbooks , an interesting type of book .	1
1495	I like glasses , an interesting type of ring .	0
4185	I like handbags more than necklaces .	1
870	I like beer , except Zinfandel .	0
1049	I like skirts , an interesting type of jewelry .	0
3511	I do not like astronomers , I prefer caretakers .	1
2516	I like textbooks , and cartoons too .	1
533	He likes fear , and more specifically logic .	0
3895	I like beer more than Chardonnay .	1
751	I use vinyl , except cotton .	0
0	I like trousers , except shoes .	0
5650	I like parrots , and more specifically bulldogs .	0
3435	I do not like clerks , I prefer workers .	0
289	I like crabs , and more specifically veal .	0
1768	I like blackbirds , except pigs .	0
5764	I like glasses , and more specifically shirts .	0
2857	I do not like shrubs , I prefer birches .	1
2983	I do not like Chardonnay , I prefer wine .	0
5255	I like movies , but not thrillers .	1
1838	I like dogs , and ducks too .	1
5631	I like dogs , and more specifically rabbits .	0
90	I like tables , and more specifically furniture .	0
4317	I like bears , except hamsters .	0
3342	He does not trust guesses , he prefers his taste .	1
1881	I like Suzukis , and airplanes too .	1
3208	I do not like jewelry , I prefer scarfs .	1
3928	I like documentaries , except movies .	0
41	I like glasses , except trousers .	0
2220	I like carrots , and lard too .	1
3664	I like Kawasakis more than motorcycles .	0
2393	I like rabbits , and pets too .	0
4213	I like shoes more than rings .	1
3534	I like seafood , except caviar .	1
3323	He does not trust rumors , he prefers his touch .	1
3150	I like salmon , except veal .	0
5724	I like ships , and more specifically Suzukis .	0
1533	I like giraffes , an interesting type of hamster .	0
4290	He trusts guesses more than his sight .	1
401	I like scarfs , and more specifically rings .	0
4869	I like shoes , but not shirts .	1
426	I like dogs , and more specifically jellyfish .	0
4944	I like animals , but not firs .	1
4741	I like huskies , but not dogs .	0
1335	I like jewelry , except jazz .	0
1669	I like handbooks , an interesting type of music .	0
5746	I like motorcycles , and more specifically Kawasakis .	1
4703	I met janitors , except biologists .	0
2140	I like music , and jazz too .	0
5313	I like jewelry , but not necklaces .	1
2242	I like seafood , and crabs too .	0
3395	I do not like films , I prefer textbooks .	1
3670	I like Kawasakis more than airplanes .	1
4965	I use plastic , but not polyester .	1
242	I like fish , and more specifically prosciutto .	0
4655	I like workers , except schools .	0
5404	He trusts his sight , but not guesses .	1
3111	I do not like seafood , I prefer turkey .	1
2575	I like schools , and waiters too .	1
2974	I do not like Merlot , I prefer sprite .	1
5451	He likes fear , but not wisdom .	1
5729	I like Suzukis , and more specifically trains .	0
4073	I like chicken more than crabs .	1
4645	I like clerks , except factories .	0
4963	I use wood , but not polyester .	1
4945	I like motorcycles , except Harley-Davidson .	1
4723	I met astronomers , except janitors .	0
3327	He does not trust reports , he prefers his touch .	1
223	I like blues , and more specifically food .	0
1595	He likes stupidity , an interesting type of joy .	0
5475	He likes sadness , but not stupidity .	1
4891	I like earrings , but not trousers .	1
1606	He likes fear , an interesting type of emotion .	1
4910	I like skirts , but not earrings .	1
2435	He trusts his hearing , and guesses too .	1
2790	I do not like pets , I prefer shirts .	1
3970	I like bracelets , except handbags .	0
3426	I do not like books , I prefer handbooks .	0
1563	He trusts reports , an interesting type of hearing .	0
2118	I like water , and Zinfandel too .	1
1644	I like books , an interesting type of cartoon .	0
801	I like wardrobes , except furniture .	0
764	I use glass , except PVC .	0
2906	I do not like vinyl , I prefer cotton .	1
4111	I like shoes , except rings .	0
2279	I like movies , and boardgames too .	1
4567	He likes calculations , except joy .	0
508	I like trees , except bushes .	0
1201	I like Merlot , an interesting type of beer .	0
3737	I like birches more than trees .	0
4600	I like textbooks , except music .	0
3423	I do not like handbooks , I prefer music .	1
218	I like sports , and more specifically blues .	0
4893	I like shoes , but not socks .	1
2966	I do not like Merlot , I prefer coca-cola .	1
2807	I do not like clothes , I prefer trousers .	0
2672	I do not like cats , I prefer bobtails .	1
1648	I like essays , an interesting type of music .	0
5634	I like cats , and more specifically bobtails .	0
3196	I do not like boardgames , I prefer documentaries .	1
5565	I like restaurants , but not professors .	1
5030	I like tables , but not paintings .	1
5086	I like water , but not Chianti .	1
1559	He trusts rumors , an interesting type of hearing .	0
449	I like hamsters , and more specifically whales .	0
3257	I do not like pets , I prefer jellyfish .	1
4457	I like workers more than professors .	0
5658	I like hamsters , and more specifically beagles .	0
3823	I like textbooks , except westerns .	0
3887	I like coca-cola more than Chardonnay .	1
3194	I do not like textbooks , I prefer documentaries .	1
4528	He trusts his hearing , except reports .	0
662	I met biologists , and more specifically waiters .	0
2161	I like blues , and boardgames too .	1
3849	I like parquet more than tables .	1
3948	I like jewelry more than rock .	1
151	I like wine , and more specifically Chianti .	1
2170	I like pork , except ham .	1
2160	I like music , and blues too .	0
3514	I do not like janitors , I prefer astronomers .	1
5488	I like films , but not textbooks .	1
210	I like techno , and more specifically boardgames .	0
2013	I use nylon , and leather too .	1
2506	He likes calculations , and sadness too .	1
1124	I use vinyl , an interesting type of wood .	0
3376	He does not like logic , he prefers love .	1
5309	I like jewelry , but not shoes .	1
1591	He likes joy , an interesting type of emotion .	1
5294	I like documentaries , but not videogames .	1
992	I like motorcycles , an interesting type of enduro .	0
5684	I like pigs , and more specifically ducks .	0
4936	I like birches , but not shrubs .	1
1775	I like dogs , and huskies too .	0
708	I like firs , except bushes .	0
1538	I like hamsters , an interesting type of jellyfish .	0
3759	I like shrubs more than firs .	1
2127	I like music , and sports too .	1
3350	I like crabs , except beef .	0
1702	I like waiters , an interesting type of office .	0
5199	I like enduros , except ships .	0
3655	I like motorcycles more than enduros .	0
2789	I do not like shirts , I prefer pets .	1
2415	He trusts his senses , and rumors too .	1
4456	I like professors more than workers .	0
2237	I like beef , and salmon too .	1
3710	I like skirts more than jewelry .	1
1044	I like earrings , an interesting type of sock .	0
2390	I like whales , and dogs too .	1
281	I like seafood , and more specifically turkey .	0
3728	I like shrubs more than oaks .	1
1938	I like pets , and skirts too .	1
3734	I like movies , except essays .	0
2021	I use vinyl , and glass too .	1
3974	I like music more than blues .	0
5813	I like oaks , and more specifically grass .	0
3021	I do not like food , I prefer rock .	1
1753	I met waiters , an interesting type of astronomer .	0
821	I like beds , except parquet .	0
2984	I do not like wine , I prefer Chardonnay .	0
1243	I like food , an interesting type of rock .	0
4143	I like comedies more than textbooks .	1
2989	I do not like Chardonnay , I prefer beer .	1
4237	I like bears more than dogs .	1
2826	I do not like skirts , I prefer clothes .	0
490	He trusts reports , and more specifically his touch .	0
622	I like birches , except bushes .	0
